dataset,source,n_samples,k,Normalization,Dimensionality_Reduction,time_prep,algorithm,metric,param_refine_iter,run_id,time_fit,total_time,radius,silhouette,ari,final_width
dataset_Banknote_Authentication.csv,real_uci,1372,2,,Não,0.15125720000287401,Refined,euclidean,,1,0.0008537000030628406,0.15211090000593686,13.034640887343235,0.4477026617104957,0.025829460177246594,0.125
dataset_Banknote_Authentication.csv,real_uci,1372,2,,Não,0.15125720000287401,Refined,euclidean,,2,0.0008381000006920658,0.15209530000356608,15.769211418337475,0.46242862548064945,0.06678039539515691,0.125
dataset_Banknote_Authentication.csv,real_uci,1372,2,,Não,0.15125720000287401,Refined,euclidean,,3,0.0008565000025555491,0.15211370000542956,12.4947952932411,0.4350736356976351,0.05022498152176969,0.125
dataset_Banknote_Authentication.csv,real_uci,1372,2,,Não,0.15125720000287401,Refined,euclidean,,4,0.0008749000007810537,0.15213210000365507,12.818778179686237,0.4481246792923738,0.037384632330104056,0.125
dataset_Banknote_Authentication.csv,real_uci,1372,2,,Não,0.15125720000287401,Refined,euclidean,,5,0.0009020000034070108,0.15215920000628103,16.23722013827798,0.43328458208025034,0.06524968882694686,0.125
dataset_Banknote_Authentication.csv,real_uci,1372,2,,Não,0.15125720000287401,Refined,euclidean,,6,0.0008521000017935876,0.1521093000046676,13.351887944815145,0.46776012147416013,0.09726043975225743,0.125
dataset_Banknote_Authentication.csv,real_uci,1372,2,,Não,0.15125720000287401,Refined,euclidean,,7,0.0008735999981581699,0.15213080000103218,14.62667887627263,0.39682285216743457,0.05168050035035854,0.125
dataset_Banknote_Authentication.csv,real_uci,1372,2,,Não,0.15125720000287401,Refined,euclidean,,8,0.000990300002740696,0.1522475000056147,15.362856203587274,0.46164974957889093,0.06717860747958261,0.125
dataset_Banknote_Authentication.csv,real_uci,1372,2,,Não,0.15125720000287401,Refined,euclidean,,9,0.0008395000004384201,0.15209670000331244,16.03519359157837,0.41122131471291434,0.03602333520921976,0.125
dataset_Banknote_Authentication.csv,real_uci,1372,2,,Não,0.15125720000287401,Refined,euclidean,,10,0.0008445999992545694,0.15210180000212858,14.840302383688144,0.468892343540264,0.10264176620476262,0.125
dataset_Banknote_Authentication.csv,real_uci,1372,2,,Não,0.15125720000287401,Refined,euclidean,,11,0.0009386000019731,0.15219580000484711,20.15306996586376,,0.0,0.125
dataset_Banknote_Authentication.csv,real_uci,1372,2,,Não,0.15125720000287401,Refined,euclidean,,12,0.0007379999988188501,0.15199520000169287,12.890428956947089,0.4661437412566024,0.0892133841654238,0.125
dataset_Banknote_Authentication.csv,real_uci,1372,2,,Não,0.15125720000287401,Refined,euclidean,,13,0.0009897000018099789,0.152246900004684,14.662604191019412,0.4662776203346384,0.09186055318937064,0.125
dataset_Banknote_Authentication.csv,real_uci,1372,2,,Não,0.15125720000287401,Refined,euclidean,,14,0.0008627000024716835,0.1521199000053457,14.047652680035196,0.3944273107049859,0.062186006564041135,0.125
dataset_Banknote_Authentication.csv,real_uci,1372,2,,Não,0.15125720000287401,Refined,euclidean,,0,0.001000299998850096,0.1522575000017241,14.734557952843376,0.4119743652049633,0.03378903608883601,0.0625
dataset_Banknote_Authentication.csv,real_uci,1372,2,,Não,0.15125720000287401,Refined,euclidean,,1,0.001001900000119349,0.15225910000299336,12.91788900008047,0.4440940507244993,0.034511013626910295,0.0625
dataset_Banknote_Authentication.csv,real_uci,1372,2,,Não,0.15125720000287401,Refined,euclidean,,2,0.001073999999789521,0.15233120000266354,13.490605969447776,0.4625097948708458,0.06849188286419762,0.0625
dataset_Banknote_Authentication.csv,real_uci,1372,2,,Não,0.15125720000287401,Refined,euclidean,,3,0.0010318000022380147,0.15228900000511203,12.593219109826526,0.43790790223306225,0.06111836644921897,0.0625
dataset_Banknote_Authentication.csv,real_uci,1372,2,,Não,0.15125720000287401,Refined,euclidean,,4,0.00105009999970207,0.15230730000257608,12.776121582452165,0.449052183908463,0.028708467110959833,0.0625
dataset_Banknote_Authentication.csv,real_uci,1372,2,,Não,0.15125720000287401,Refined,euclidean,,5,0.0009800000007089693,0.15223720000358298,16.734311347348594,0.3769874880600654,0.05911828017589876,0.0625
dataset_Banknote_Authentication.csv,real_uci,1372,2,,Não,0.15125720000287401,Refined,euclidean,,6,0.0010082999979204033,0.15226550000079442,14.094477202663459,0.46887369696226877,0.09986851549455569,0.0625
dataset_Banknote_Authentication.csv,real_uci,1372,2,,Não,0.15125720000287401,Refined,euclidean,,7,0.0010815999994520098,0.15233880000232602,16.255067759982914,0.40399006957761047,0.04963249489313107,0.0625
dataset_Banknote_Authentication.csv,real_uci,1372,2,,Não,0.15125720000287401,Refined,euclidean,,8,0.0009857999975793064,0.15224300000045332,13.627235122228571,0.40154658850922337,0.030908391192293362,0.0625
dataset_Banknote_Authentication.csv,real_uci,1372,2,,Não,0.15125720000287401,Refined,euclidean,,9,0.0010164000013901386,0.15227360000426415,15.53708461518119,0.46349256975884096,0.06725151181941157,0.0625
dataset_Banknote_Authentication.csv,real_uci,1372,2,,Não,0.15125720000287401,Refined,euclidean,,10,0.0009926999991876073,0.15224990000206162,12.431703774724525,0.45263679649443356,0.0455825822859214,0.0625
dataset_Banknote_Authentication.csv,real_uci,1372,2,,Não,0.15125720000287401,Refined,euclidean,,11,0.0009374000001116656,0.15219460000298568,15.39703247585391,0.46538708659239614,0.0883180609312464,0.0625
dataset_Banknote_Authentication.csv,real_uci,1372,2,,Não,0.15125720000287401,Refined,euclidean,,12,0.0010252000029140618,0.15228240000578808,14.382685139083035,0.4109621362778897,0.02811528252170162,0.0625
dataset_Banknote_Authentication.csv,real_uci,1372,2,,Não,0.15125720000287401,Refined,euclidean,,13,0.0009817999998631421,0.15223900000273716,16.00496300221903,0.4637466193228175,0.07552352243481844,0.0625
dataset_Banknote_Authentication.csv,real_uci,1372,2,,Não,0.15125720000287401,Refined,euclidean,,14,0.0013891000016883481,0.15264630000456236,13.573881578093275,0.41475645965667657,0.05877699556129839,0.0625
dataset_Banknote_Authentication.csv,real_uci,1372,2,,Não,0.15125720000287401,Refined,euclidean,,0,0.0011907000007340685,0.15244790000360808,14.968585577218041,0.4128633766073349,0.052589289442240214,0.03125
dataset_Banknote_Authentication.csv,real_uci,1372,2,,Não,0.15125720000287401,Refined,euclidean,,1,0.0011176000007253606,0.15237480000359938,12.219266117897588,0.45254975381549056,0.05514410807123956,0.03125
dataset_Banknote_Authentication.csv,real_uci,1372,2,,Não,0.15125720000287401,Refined,euclidean,,2,0.0010903000002144836,0.1523475000030885,13.719315185405573,0.46296455917289187,0.07582775509615179,0.03125
